id,gen,sp,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
231232,Tinamus,guttatus,White-throated Tinamou,Peter Boesman,Brazil,"Carajás, Aguas Claras area, Pará",-6,-50.5,,song,,,field recording,//xeno-canto.org/231232,https://xeno-canto.org/231232/download,XC231232-White-throated Tinamou D 43.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,D,0:07,10:30,2005-01-20,2015-03-23,[],ID certainty 80%. (Archiv. tape 356 side B track 24 seq. A),unknown,unknown,unknown,,,no,,,44100
231231,Tinamus,guttatus,White-throated Tinamou,Peter Boesman,Brazil,"Carajás, Salobo area, Pará",-5.9166666667,-50.5,,song,,,field recording,//xeno-canto.org/231231,https://xeno-canto.org/231231/download,XC231231-White-throated Tinamou C 39.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,D,0:07,06:15,2005-01-12,2015-03-23,[],ID certainty 100%. (Archiv. tape 352 side A track 41 seq. B),unknown,unknown,unknown,,,no,,,44100
17645,Tinamus,guttatus,White-throated Tinamou,Sidnei Dantas,Brazil,"Belo Monte, right bank of Rio Xingu, Pará",-3.081209,-51.774101,70,song,,,field recording,//xeno-canto.org/17645,https://xeno-canto.org/17645/download,Tinamus guttatus Itapuama pt 4 27.jan.2008.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,D,0:08,06:30,2008-01-27,2008-11-20,[],land forest,unknown,unknown,unknown,,,no,,,22050
9338,Tinamus,guttatus,White-throated Tinamou,Sidnei de Melo Dantas,Brazil,"Tucuruí dam, right margin of the lake, state of Pará",-4.2327,-49.41194,70,song,,,field recording,//xeno-canto.org/9338,https://xeno-canto.org/9338/download,Tinamus guttatus i bicuda pt 3 25.11.2006.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,D,0:07,06:40,2006-11-25,2008-11-20,[],,unknown,unknown,unknown,,,no,,,22050
231234,Tinamus,guttatus,White-throated Tinamou,Peter Boesman,Brazil,"Carajás, Aguas Claras area, Pará",-6,-50.5,,song,,,field recording,//xeno-canto.org/231234,https://xeno-canto.org/231234/download,XC231234-White-throated Tinamou E 38.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,E,0:09,09:45,2005-01-11,2015-03-23,[],ID certainty 100%. (Archiv. tape 352 side A track 2 seq. A),unknown,unknown,unknown,,,no,,,44100
231233,Tinamus,guttatus,White-throated Tinamou,Peter Boesman,Brazil,"Carajás, Aguas Claras area, Pará",-6,-50.5,,song,,,field recording,//xeno-canto.org/231233,https://xeno-canto.org/231233/download,XC231233-White-throated Tinamou D 41.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,E,0:12,09:30,2005-01-20,2015-03-23,[],ID certainty 80%. (Archiv. tape 356 side B track 21 seq. A),unknown,unknown,unknown,,,no,,,44100
781297,Crypturellus,cinereus,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, Mato Grosso, Estrada Clotilde2 Brejo",-11.7354,-55.3869,360,song,uncertain,adult,in the hand,//xeno-canto.org/781297,https://xeno-canto.org/781297/download,XC781297-19-02-2023-10e42-Inhambu-pixuna-ESTRADA-CLOTILDE2.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:21,10:42,2023-02-19,2023-02-19,[],,no,no,no,,,no,Panasonic RRUS551,Embutido,44100
769668,Crypturellus,cinereus,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Porto Franco, Maranhão Ecopousada Brasil",-6.3761,-47.1085,280,song,uncertain,adult,in the hand,//xeno-canto.org/769668,https://xeno-canto.org/769668/download,XC769668-07-12-2022-8e10-Inhambu-pixuna-PORTO-FRANCO.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:47,8:10,2022-12-07,2022-12-17,"['Celeus flavus', 'Dysithamnus mentalis', 'Tyranneutes stolzmanni', 'Thamnophilus palliatus', 'Tolmomyias sulphurescens']",,no,no,yes,,,no,Panasonic RRUS551,Embutido,44100
769477,Crypturellus,cinereus,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Porto Franco, Maranhão Ecopousada Brasil",-6.3761,-47.1085,280,song,uncertain,adult,in the hand,//xeno-canto.org/769477,https://xeno-canto.org/769477/download,XC769477-02-12-2022-6e49-Inhambu-pixuna-PORTO-FRANCO.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:12,6:49,2022-12-02,2022-12-17,"['Tyranneutes stolzmanni', 'Leptotila rufaxilla', 'Thamnophilus palliatus', 'Procnias averano', 'Tolmomyias sulphurescens']",,no,no,no,,,no,Panasonic RRUS551,Embutido,44100
755297,Crypturellus,cinereus,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, Mato Grosso, Estrada Clotilde",-11.7734,-55.3891,380,song,uncertain,adult,in the hand,//xeno-canto.org/755297,https://xeno-canto.org/755297/download,XC755297-23-09-2022-10e2-Inhabu-pixuna.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:07,10:02,2022-09-23,2022-10-11,['Micrastur mintoni'],,no,no,yes,,,no,Panasonic RRUS551,Embutido,44100
755087,Crypturellus,cinereus,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, MT 423 Rio de Maria, Mato Grosso",-11.7646,-55.4282,360,song,uncertain,adult,in the hand,//xeno-canto.org/755087,https://xeno-canto.org/755087/download,XC755087-21-09-2022-9e29-Inhambu-pixuna-e-SAIRA-ICOGNITA.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:18,9:29,2022-09-21,2022-10-10,[],,no,no,no,,,no,Panasonic RRUS551,Embutido,44100
748492,Crypturellus,cinereus,Cinereous Tinamou,Teus Luijendijk,Brazil,"Fazenda São José access road, MT",-10.4248,-55.6954,260,song,,,field recording,//xeno-canto.org/748492,https://xeno-canto.org/748492/download,XC748492-Cinereous Tinamou 202207220737.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:04,07:37,2022-07-22,2022-09-15,['Myrmoborus leucophrys'],,no,no,no,,,no,,,44100
698654,Crypturellus,cinereus,Cinereous Tinamou,Tulio Dornas,Brazil,"Chapada de Areia, State of Tocantins",-10.1327,-49.145,220,song,,,field recording,//xeno-canto.org/698654,https://xeno-canto.org/698654/download,XC698654-Crypturellus_cinereus-3089862.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:13,18:30,2018-08-21,2022-01-24,[],,yes,yes,no,,,no,,,48000
694205,Crypturellus,cinereus,Cinereous Tinamou,Felipe Arantes,Brazil,"Altamira, Pará",-3.3362,-52.2641,110,song,,,field recording,//xeno-canto.org/694205,https://xeno-canto.org/694205/download,XC694205-STE-009 Crypturellus cinereus 2.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:42,08:00,2021-10-31,2021-12-28,[],,unknown,unknown,unknown,,,no,,,48000
642569,Crypturellus,cinereus,Cinereous Tinamou,GABRIEL LEITE,Brazil,"Paragominas, State of Pará",-2.4541,-46.795,80,song,,adult,field recording,//xeno-canto.org/642569,https://xeno-canto.org/642569/download,XC642569-Crypturellus cinereus_Tembe_ML015.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:50,06:00,2021-03-30,2021-04-25,[],,yes,yes,no,,,no,,,48000
639880,Crypturellus,cinereus,Cinereous Tinamou,Dante Buzzetti,Brazil,"Reserva Biológica do Jarú,Ji-Paraná, Rondônia",-10.1904,-61.5721,250,song,,,field recording,//xeno-canto.org/639880,https://xeno-canto.org/639880/download,XC639880-Crypturellus cinereus DCB 547-4A.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:43,17:35,2006-09-10,2021-04-17,[],DCB 547-4A,no,no,no,,,no,,,44100
574867,Crypturellus,cinereus,Cinereous Tinamou,GABRIEL LEITE,Brazil,"Careiro, Amazonas",-3.6614,-60.3666,20,song,uncertain,uncertain,field recording,//xeno-canto.org/574867,https://xeno-canto.org/574867/download,XC574867-Crypturellus cinereus_Careiro_1012.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:22,06:30,2020-07-10,2020-07-11,[],,no,no,no,,,no,,,48000
456284,Crypturellus,cinereus,Cinereous Tinamou,GABRIEL LEITE,Brazil,"Amajari, State of Roraima",3.3821,-61.4464,130,call,,,field recording,//xeno-canto.org/456284,https://xeno-canto.org/456284/download,XC456284-Crypturellus cinereus_Maraca_1157.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:39,07:30,2019-01-29,2019-02-11,[],,no,no,no,,,no,,,48000
452850,Crypturellus,cinereus,Cinereous Tinamou,Jerome Fischer,Brazil,"Reserva Natural Palmarí, Rio Javarí, AM",-4.2889,-70.2948,80,song,,,field recording,//xeno-canto.org/452850,https://xeno-canto.org/452850/download,"XC452850-Cinereous Tinamou, song, 190117-023.mp3",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:53,16:30,2019-01-17,2019-01-21,"['Sporophila angolensis', 'Poecilotriccus latirostris', 'Pheugopedius genibarbis']",,no,no,no,,,no,,,44100
446610,Crypturellus,cinereus,Cinereous Tinamou,Edson Guilherme,Brazil,Parque Zoobotânico da Universidade Federal do Acre,-9.955,-67.8639,160,song,,,field recording,//xeno-canto.org/446610,https://xeno-canto.org/446610/download,XC446610-Crypturellus cinereus - DaRec_20180527091521.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:32,09:25,2018-05-27,2018-12-19,[],,no,no,no,,,no,,,44100
424163,Crypturellus,cinereus,Cinereous Tinamou,Felipe Arantes,Brazil,"Porto Velho, Rondônia",-9.3798,-64.8729,110,song,,,field recording,//xeno-canto.org/424163,https://xeno-canto.org/424163/download,XC424163-Crypturellus cinereus. RO. ME- Felipe Arantes.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:36,08:00,2015-06-16,2018-07-07,"['Amazona farinosa', 'Sciaphylax hemimelaena', 'Sclerurus obscurior']",,no,no,no,,,no,,,48000
333322,Crypturellus,cinereus,Cinereous Tinamou,Jeremy Minns,Brazil,"Ariquemes, Rondônia. 25km north of town",-9.7334,-63.1334,110,song,,,field recording,//xeno-canto.org/333322,https://xeno-canto.org/333322/download,XC333322-CRYCIN13.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:51,07:00,2003-04-01,2016-09-05,"['Myrmothera subcanescens', 'Myrmoborus myotherinus', 'Hypocnemis ochrogyna', 'Thamnophilus aethiops', 'Pheugopedius genibarbis']",terra firme forest fragment,no,no,no,,,no,,,44100
329091,Crypturellus,cinereus,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Ramal Seringal Cachoeira, Xapuri, Acre",-10.8954,-68.3632,260,song,,,field recording,//xeno-canto.org/329091,https://xeno-canto.org/329091/download,XC329091-Crypturellus cinereus(song)XapuriAC230613.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:37,08:30,2013-06-23,2016-07-28,[],,no,no,no,,,no,,,48000
329090,Crypturellus,cinereus,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Ramal Seringal Cachoeira, Xapuri, Acre",-10.8954,-68.3632,260,song,,,field recording,//xeno-canto.org/329090,https://xeno-canto.org/329090/download,XC329090-Crypturellus cinereus(song)XapuriAC220613.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:32,08:30,2013-06-22,2016-07-28,[],,no,no,no,,,no,,,48000
310825,Crypturellus,cinereus,Cinereous Tinamou,Jeremy Minns,Brazil,Parque Nacional da Amazônia,-4.5167,-56.3001,90,song,,,field recording,//xeno-canto.org/310825,https://xeno-canto.org/310825/download,XC310825-CRYCIN28.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:58,06:04,2000-09-04,2016-04-07,"['Hylophilus semicinereus', 'Pygiptila stellaris', 'Pheugopedius genibarbis']",terra firme forest - at bridge over igarapé,no,no,no,,,no,,,44100
310821,Crypturellus,cinereus,Cinereous Tinamou,Jeremy Minns,Brazil,Parque Nacional da Amazônia,-4.5167,-56.3001,90,song,,,field recording,//xeno-canto.org/310821,https://xeno-canto.org/310821/download,XC310821-CRYCIN27.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:36,17:46,2000-09-03,2016-04-07,['Xiphorhynchus guttatus'],edge of humid forest at dusk,no,no,no,,,no,,,44100
306288,Crypturellus,cinereus,Cinereous Tinamou,Jeremy Minns,Brazil,Reserva Extrativista Alto Juruá. Pedra Pintada,-9.4112,-72.7154,240,song,,,field recording,//xeno-canto.org/306288,https://xeno-canto.org/306288/download,XC306288-CRYCIN26.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:22,07:10,1999-09-13,2016-03-08,[],várzea forest,no,no,no,,,no,,,44100
217694,Crypturellus,cinereus,Cinereous Tinamou,Jeremy Minns,Brazil,Reserva Extrativista Alto Juruá. Caipora,-9.3167,-72.6834,240,song,,,field recording,//xeno-canto.org/217694,https://xeno-canto.org/217694/download,XC217694-CRYCIN09.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:32,08:35,1999-09-20,2015-03-18,[],"in tabocal (bamboo) - 2 birds singing at different frequencies - are both cinereus, or is the lower song by soui?",no,no,no,,,no,,,44100
171227,Crypturellus,cinereus,Cinereous Tinamou,Micah Riegner,Brazil,"Cristalino Jungle Lodge, MT",-9.5981,-55.932,260,song,,,field recording,//xeno-canto.org/171227,https://xeno-canto.org/171227/download,XC171227-9991267.MP3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:51,08:00,2013-09-08,2014-03-27,[],Calling from palm forest in response to playback.,yes,yes,no,,,no,,,48000
167252,Crypturellus,cinereus,Cinereous Tinamou,GABRIEL LEITE,Brazil,"Machadinho d'Oeste, Rondônia",-8.9495,-61.967,120,song,,,field recording,//xeno-canto.org/167252,https://xeno-canto.org/167252/download,XC167252-Crypturellus cinereus_Machadinho_1026.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:38,09:00,2014-01-25,2014-02-12,[],,no,no,yes,,,no,,,48000
143922,Crypturellus,cinereus,Cinereous Tinamou,Rodrigo Dela Rosa,Brazil,"Senador Guiomard, Acre",-10.1453,-67.7537,180,"call, song",,,field recording,//xeno-canto.org/143922,https://xeno-canto.org/143922/download,XC143922-1189.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,1:31,16:30,2013-07-15,2013-07-29,"['Piculus chrysochloros', 'Xiphorhynchus guttatus', 'Conioptilon mcilhennyi']",,no,no,yes,,,no,,,48000
85038,Crypturellus,cinereus,Cinereous Tinamou,Jeremy Minns,Brazil,"Borba, Amazonas",-4.388175,-59.593406,30,song,,,field recording,//xeno-canto.org/85038,https://xeno-canto.org/85038/download,CRYCIN21.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:23,06:21,2004-08-16,2011-08-02,[],Terra firme forest.,unknown,unknown,unknown,,,no,,,44100
85037,Crypturellus,cinereus,Cinereous Tinamou,Jeremy Minns,Brazil,"Cristalino Jungle Lodge, MT",-9.5981,-55.932,250,song,,,field recording,//xeno-canto.org/85037,https://xeno-canto.org/85037/download,CRYCIN18.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:32,09:20,2003-11-30,2011-08-02,[],Terra firme forest.,unknown,unknown,unknown,,,no,,,44100
85036,Crypturellus,cinereus,Cinereous Tinamou,Jeremy Minns,Brazil,"Guajará-Mirim, RO. c.20 km SE of Pakaas Palafitas Lodge",-10.9666,-65.2026,130,song,,,field recording,//xeno-canto.org/85036,https://xeno-canto.org/85036/download,CRYCIN15.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:48,08:00,2003-03-28,2011-08-02,"['Cercomacra cinerascens', 'Patagioenas plumbea']",Terra firme forest.,unknown,unknown,unknown,,,no,,,44100
85035,Crypturellus,cinereus,Cinereous Tinamou,Jeremy Minns,Brazil,Parque Nacional da Amazônia,-4.5167,-56.3001,50,song,,,field recording,//xeno-canto.org/85035,https://xeno-canto.org/85035/download,CRYCIN10.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:27,17:53,2000-09-03,2011-08-02,[],Terra firme forest.,unknown,unknown,unknown,,,no,,,44100
85034,Crypturellus,cinereus,Cinereous Tinamou,Jeremy Minns,Brazil,Reserva Extrativista Alto Juruá. Pedra Pintada,-9.3828,-72.7106,230,song,,,field recording,//xeno-canto.org/85034,https://xeno-canto.org/85034/download,CRYCIN08.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:37,17:35,1999-09-17,2011-08-02,"['Attila spadiceus', 'Xiphorhynchus guttatus']",Várzea forest.,unknown,unknown,unknown,,,no,,,44100
68054,Crypturellus,cinereus,Cinereous Tinamou,Frank Lambert,Brazil,"Mato Grosso; Rio Cristalino, near Cristalino Jungle Lodge, Serra trail",-9.6,-55.93,240,song,,,field recording,//xeno-canto.org/68054,https://xeno-canto.org/68054/download,Crypturellus_cinereus_2004b-FRL_BR_8_620-692_1_S.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:59,?:?,2004-03-31,2011-01-05,[],Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10278>AV10278</a>.  Certainty: 100%.  ID determined by: not seen; matches knowns. GPS: Google Earth.,unknown,unknown,unknown,,,no,,,44100
47907,Crypturellus,cinereus,Cinereous Tinamou,Andrew Spencer,Brazil,"Cristalino Jungle Lodge, MT",-9.5981,-55.932,250,song,,,field recording,//xeno-canto.org/47907,https://xeno-canto.org/47907/download,Cinereous Tinamou2009-9-15-1.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:56,09:40,2009-09-15,2010-04-22,[],,unknown,unknown,unknown,,,no,,,48000
9904,Crypturellus,cinereus,Cinereous Tinamou,Bradley Davis,Brazil,"Cristalino Jungle Lodge, MT",-9.5981,-55.932,250,song,,,field recording,//xeno-canto.org/9904,https://xeno-canto.org/9904/download,BD_2004-04-05_Crypturellus_cinereus2.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:59,07:00,2004-04-05,2008-11-20,"['Hypocnemis striata', 'Hylophylax punctulatus', 'Grallaria varia', 'Celeus torquatus']",,unknown,unknown,unknown,,,no,,,48000
789276,Crypturellus,cinereus,Cinereous Tinamou,Ina Tirri,Brazil,"Canutama, Amazonas",-8.3127,-63.9219,90,song,,,field recording,//xeno-canto.org/789276,https://xeno-canto.org/789276/download,XC789276-220324_0203_Cinereous_Tinamou.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:52,16:56,2022-03-24,2023-03-29,[],White sand forest.,no,no,no,,,no,,,44100
754086,Crypturellus,cinereus,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, Mato Grosso, Estrada Clotilde",-11.7734,-55.3891,380,song,uncertain,adult,in the hand,//xeno-canto.org/754086,https://xeno-canto.org/754086/download,XC754086-17-09-2022-7e11-Inhambu-pixuna.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:07,7:11,2022-09-17,2022-10-06,['Cercomacra cinerascens'],,no,no,no,,,no,Panasonic RRUS551,Embutido,44100
557624,Crypturellus,cinereus,Cinereous Tinamou,Dante Buzzetti,Brazil,"Parque Estadual Chandless,Santa Rosa do Purus,Acre",-9.4571,-70.4332,265,song,,,field recording,//xeno-canto.org/557624,https://xeno-canto.org/557624/download,XC557624-Crypturellus cinereus DCB 625-18d.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:34,18:55,2008-08-04,2020-05-12,[],DCB 625-18d,no,no,no,,,no,,,44100
535969,Crypturellus,cinereus,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Purus River, Boca do Acre, State of Amazonas",-8.7512,-68.9938,150,call,,,field recording,//xeno-canto.org/535969,https://xeno-canto.org/535969/download,XC535969-1665 Crypturellus cinereus (calls - VOZ IGUAL XC29550)Boca_do_Acre_AM_200516_FIG.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:33,06:30,2016-05-20,2020-03-18,[],FCF01665- Fonoteca Casa da Floresta.,no,no,no,,,no,,,44100
535967,Crypturellus,cinereus,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Purus River, Boca do Acre, State of Amazonas",-8.7512,-68.9938,150,call,,,field recording,//xeno-canto.org/535967,https://xeno-canto.org/535967/download,XC535967-1664 Crypturellus cinereus (calls - VOZ IGUAL XC29550) Boca_do_Acre_AM_200516_FIG.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:55,06:30,2016-05-20,2020-03-18,[],FCF01664- Fonoteca Casa da Floresta.,no,no,no,,,no,,,44100
493786,Crypturellus,cinereus,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Porto Franco, Maranhão Ecopousada Brasil",-6.3761,-47.1085,280,song,,,field recording,//xeno-canto.org/493786,https://xeno-canto.org/493786/download,XC493786-Inhambu preta (Crypturellus cinereus-XENO) PORTO FRANCO  14-07-‎2019  ‏‎7e43.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:42,7:43,2019-07-14,2019-08-23,['Dysithamnus mentalis'],,no,no,no,,,no,,,44100
493784,Crypturellus,cinereus,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Porto Franco, Maranhão Ecopousada Brasil",-6.3761,-47.1085,280,song,,,field recording,//xeno-canto.org/493784,https://xeno-canto.org/493784/download,XC493784-Inhambu preta talvez PORTO FRANCO  14-07-‎2019  ‏‎7e40.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:14,7:40,2019-07-14,2019-08-23,[],,no,no,no,,,no,,,44100
482180,Crypturellus,cinereus,Cinereous Tinamou,Dante Buzzetti,Brazil,"Rio Teles Pires,Parque Nacional do Juruena,Apiacás,Mato Grosso",-7.6152,-57.9503,125,song,,,field recording,//xeno-canto.org/482180,https://xeno-canto.org/482180/download,XC482180-Crypturellus cinereus DCB 614-3.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:50,7:00,2008-03-07,2019-06-18,[],DCB 614-3,no,no,no,,,no,,,44100
481243,Crypturellus,cinereus,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Cujubim, Rondônia",-8.9828,-62.5856,110,song,,,field recording,//xeno-canto.org/481243,https://xeno-canto.org/481243/download,XC481243-1144 Crypturellus cinereus (song)Manoa_CujubimRO_131114_FIG.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:07,06:00,2014-11-13,2019-06-14,[],FCF1144 - Fonoteca Casa da Floresta.,no,no,no,,,no,,,48000
481242,Crypturellus,cinereus,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Cujubim, Rondônia",-8.9828,-62.5856,110,song,,,field recording,//xeno-canto.org/481242,https://xeno-canto.org/481242/download,XC481242-1143 Crypturellus cinereus (song)Manoa_CujubimRO_121114_FIG.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:31,06:00,2014-11-12,2019-06-14,[],FCF1143 - Fonoteca Casa da Floresta.,no,no,no,,,no,,,48000
481241,Crypturellus,cinereus,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Cujubim, Rondônia",-8.9828,-62.5856,110,song,,,field recording,//xeno-canto.org/481241,https://xeno-canto.org/481241/download,XC481241-1142 Crypturellus cinereus (song)_Manoa_CujubimRO_051114_FIG.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,06:00,2014-11-05,2019-06-14,[],FCF1142 - Fonoteca Casa da Floresta.,no,no,no,,,no,,,48000
